Wall time,Step,Value
1743776601.7812598,3751,0.01315789483487606
1743776728.8215723,12080,0.07000000029802322
1743776860.2599866,20764,0.05000000074505806
1743777049.3785448,33366,0.029999999329447746
1743777255.566605,47041,0.05999999865889549
1743777297.4601994,49815,0.07000000029802322
1743777360.653667,54054,0.09000000357627869
1743777684.676605,76264,0.07000000029802322
1743777720.648782,78705,0.07000000029802322
1743777782.312208,82902,0.05000000074505806
1743777860.2104478,88223,0.05999999865889549
1743777979.1616828,96314,0.11999999731779099
1743778044.6528008,100737,0.05000000074505806
1743778059.3307376,101737,0.03999999910593033
1743778107.2324727,105002,0.07999999821186066
1743778216.4461417,112275,0.15000000596046448
1743778345.0625439,119801,0.11999999731779099
1743778366.0502918,120961,0.10000000149011612
1743778407.5513937,123571,0.10999999940395355
1743778708.3931634,142970,0.1599999964237213
1743778819.2326121,150295,0.10999999940395355
1743778991.7840981,161745,0.11999999731779099
1743779050.6768172,165399,0.11999999731779099
1743779432.316479,188237,0.14000000059604645
1743779461.9274838,190091,0.17000000178813934
1743779492.456999,191941,0.17000000178813934
1743779729.2818363,207191,0.25
1743779745.5851886,208275,0.25
1743779800.175944,211919,0.15000000596046448
1743779829.6944387,213888,0.14000000059604645
1743779860.4376745,215939,0.20000000298023224
1743779880.7013137,217290,0.20999999344348907
1743780060.4122388,229234,0.11999999731779099
1743780066.464457,229634,0.11999999731779099
1743780103.5245469,232078,0.10999999940395355
1743780113.6418157,232751,0.11999999731779099
1743780389.152547,251260,0.1599999964237213
1743780494.1707437,258476,0.12999999523162842
1743780599.255651,265697,0.1599999964237213
1743780691.0094843,272001,0.11999999731779099
1743780730.6198692,274717,0.1599999964237213
1743780738.0273366,275226,0.1599999964237213
1743780824.7251327,281154,0.20000000298023224
1743780832.903816,281714,0.18000000715255737
1743780866.5672805,284018,0.1899999976158142
1743781013.1624806,294028,0.20999999344348907
1743781035.608694,295560,0.15000000596046448
1743781122.21661,301498,0.15000000596046448
1743781222.0333073,308343,0.20999999344348907
1743781557.135584,331281,0.1899999976158142
1743781678.5423992,339570,0.27000001072883606
1743781700.7171874,341084,0.25999999046325684
1743781775.837179,346268,0.1899999976158142
1743781825.2963967,349668,0.1899999976158142
1743781828.1974514,349868,0.18000000715255737
1743782123.7393556,369656,0.20000000298023224
1743782420.6504357,390972,0.23999999463558197
1743782779.4482152,414660,0.25999999046325684
1743782980.5383918,427616,0.1899999976158142
1743782993.6313457,428420,0.1899999976158142
1743783028.6613815,430450,0.27000001072883606
1743783049.0640059,431656,0.28999999165534973
1743783055.5693004,432057,0.3100000023841858
1743783150.2708488,437906,0.2800000011920929
1743783343.1533217,450140,0.25
1743783345.5813136,450295,0.25
1743783398.6048017,453548,0.28999999165534973
1743783488.2830477,459419,0.23000000417232513
1743783510.8662922,460826,0.20999999344348907
1743783579.416971,467094,0.27000001072883606
1743783593.510001,468516,0.28999999165534973
1743783619.616182,470977,0.25
1743783633.4610248,472290,0.25999999046325684
1743783701.0214891,478207,0.25999999046325684
1743783722.9707773,480325,0.30000001192092896
1743783748.7074032,482909,0.3400000035762787
1743783794.929137,487190,0.30000001192092896
1743783843.0564525,491980,0.36000001430511475
1743783871.3284492,494783,0.28999999165534973
1743784058.9097347,511839,0.3700000047683716
1743784285.715158,528384,0.3400000035762787
1743784286.7974868,528470,0.36000001430511475
1743784330.879963,531658,0.27000001072883606
1743784332.7588556,531777,0.2800000011920929
1743784412.3981209,537488,0.36000001430511475
1743784525.7656748,545850,0.25999999046325684
1743784562.5789323,548603,0.30000001192092896
1743784616.2917929,552422,0.25999999046325684
1743784666.8777235,556073,0.30000001192092896
1743784673.698735,556601,0.28999999165534973
1743784857.5717456,569850,0.33000001311302185
1743784953.084857,576974,0.3499999940395355
1743785106.1226006,588844,0.27000001072883606
1743785137.181453,591319,0.3499999940395355
1743785187.523911,595313,0.27000001072883606
1743785266.3501258,601580,0.2800000011920929
1743785325.295585,606250,0.38999998569488525
1743785356.9542046,608754,0.3199999928474426
1743785426.9911675,614088,0.36000001430511475
1743785439.568562,615084,0.4000000059604645
1743785450.925914,615984,0.4000000059604645
1743785455.8782632,616376,0.4099999964237213
1743785487.4150088,618878,0.41999998688697815
1743785521.0997155,621541,0.5
1743785646.5579133,631409,0.4099999964237213
1743785754.3586488,639984,0.4000000059604645
1743785867.7783787,649055,0.4300000071525574
1743785898.2081618,651490,0.41999998688697815
1743785972.6380997,657406,0.3799999952316284
1743786038.7188349,662648,0.33000001311302185
1743786058.8353963,664258,0.3199999928474426
1743786174.203589,673177,0.2800000011920929
1743786219.7564394,676739,0.36000001430511475
1743786238.9567196,678242,0.4000000059604645
1743786244.912981,678706,0.38999998569488525
1743786285.7678163,681883,0.33000001311302185
1743786348.0491402,686700,0.4099999964237213
1743786363.3005285,687876,0.44999998807907104
1743786421.0133557,692346,0.47999998927116394
1743786475.6091247,696307,0.4099999964237213
1743786577.3409708,704163,0.44999998807907104
1743786593.6644487,705431,0.47999998927116394
1743786799.1295993,721577,0.41999998688697815
1743786931.3933356,732018,0.47999998927116394
1743786939.6036756,732650,0.44999998807907104
1743786980.392536,735843,0.4300000071525574
1743787050.808191,741363,0.5600000023841858
1743787111.843754,746083,0.4099999964237213
1743787183.4569674,751642,0.36000001430511475
1743787195.4945366,752571,0.38999998569488525
1743787210.9071178,753744,0.47999998927116394
1743787244.3840668,756288,0.5699999928474426
1743787311.648944,761659,0.49000000953674316
1743787396.7296784,768478,0.5199999809265137
1743787403.8289604,769044,0.5099999904632568
1743787416.1450942,770023,0.49000000953674316
1743787471.4041328,774393,0.5699999928474426
1743787515.3037577,777886,0.49000000953674316
1743787727.845249,795203,0.7599999904632568
1743787736.4723122,795912,0.7699999809265137
1743787739.6797316,796178,0.7599999904632568
1743787788.2834826,800174,0.6800000071525574
1743787793.0891635,800571,0.6700000166893005
1743787814.9011235,802384,0.6899999976158142
1743787848.8543634,805177,0.7400000095367432
1743787862.3103728,806274,0.75
1743787887.449741,808352,0.75
1743787902.2918265,809570,0.7099999785423279
1743787919.493966,810979,0.6299999952316284
1743787931.0607445,811933,0.6399999856948853
1743787966.8957906,814870,0.7799999713897705
1743787991.860374,816952,0.7699999809265137
1743787994.3022583,817146,0.7699999809265137
1743788033.395503,820348,0.7900000214576721
1743788073.0227187,823597,0.800000011920929
1743788105.9968958,826291,0.8799999952316284
1743788115.7204192,827089,0.800000011920929
1743788166.3254395,831225,0.8100000023841858
1743788305.4914849,842591,0.7799999713897705
1743788354.0384142,846573,0.8299999833106995
1743788377.5578778,848513,0.8299999833106995
1743788442.2795298,853862,0.8600000143051147
1743788476.2059107,856661,0.7799999713897705
1743788484.9003766,857377,0.8600000143051147
1743788543.973162,862259,0.8399999737739563
1743788564.0332327,863913,0.8500000238418579
1743788576.8417382,864978,0.8500000238418579
1743788619.415564,868510,0.8299999833106995
1743788665.2060726,872303,0.800000011920929
1743788683.649714,873817,0.8999999761581421
1743788687.8895788,874162,0.8899999856948853
1743788749.658638,879250,0.8500000238418579
1743788760.6393204,880148,0.8999999761581421
1743788778.9241934,881642,0.9900000095367432
1743788817.5578434,884805,0.8799999952316284
1743788819.3380995,884952,0.8799999952316284
1743788834.71157,886200,0.9200000166893005
1743788835.1194882,886232,0.9200000166893005
1743788837.4489238,886421,0.9300000071525574
1743788840.0713327,886632,0.949999988079071
1743788947.4722912,894980,0.8799999952316284
1743788964.889511,896331,0.9200000166893005
1743788974.773154,897102,0.9200000166893005
1743788980.3512406,897537,0.8600000143051147
1743788991.01714,898374,0.8700000047683716
1743788994.9336014,898678,0.8799999952316284
1743789000.8079798,899140,0.8999999761581421
1743789012.1131032,900018,0.9100000262260437
1743789061.86555,903627,0.8700000047683716
1743789105.8120353,906907,0.9100000262260437
1743789120.3309004,907991,0.8899999856948853
1743789158.0742197,910833,0.8700000047683716
1743789184.799593,912869,0.9200000166893005
1743789189.5022933,913227,0.9399999976158142
1743789234.285648,916624,0.8999999761581421
1743789236.19562,916771,0.8999999761581421
1743789244.414876,917396,0.8999999761581421
1743789285.2224813,920466,0.9200000166893005
1743789288.8414462,920738,0.9200000166893005
1743789290.6300466,920872,0.9200000166893005
1743789331.7948933,924031,0.949999988079071
1743789376.4068148,927329,0.8899999856948853
1743789378.2203536,927469,0.8799999952316284
1743789380.828132,927673,0.9200000166893005
1743789403.947623,929488,0.9599999785423279
1743789431.2396119,931641,0.8999999761581421
1743789460.7098925,933952,0.9100000262260437
1743789474.1380336,935010,0.9300000071525574
1743789494.6201863,936608,0.9300000071525574
1743789515.2110798,938083,0.9399999976158142
1743789524.662552,938800,0.9399999976158142
1743789535.6675575,939670,0.8999999761581421
1743789579.673052,943058,0.9200000166893005
1743789600.8891869,944658,0.8899999856948853
1743789603.1976137,944835,0.9200000166893005
1743789603.976681,944894,0.9200000166893005
1743789628.2578382,946773,0.8999999761581421
1743789635.1743777,947308,0.9300000071525574
1743789643.7076275,947970,0.9399999976158142
1743789650.8873923,948528,0.9399999976158142
1743789680.6810856,950836,0.9700000286102295
1743789687.490326,951366,0.9399999976158142
1743789706.8353307,952864,0.9700000286102295
1743789709.5668213,953073,0.9700000286102295
1743789721.3749619,953995,0.9200000166893005
1743789761.450457,957061,0.9200000166893005
1743789763.70063,957235,0.9300000071525574
1743789781.2280803,958606,0.9100000262260437
1743789802.0705447,960238,0.9599999785423279
1743789802.5037477,960272,0.9599999785423279
1743789817.2571745,961283,1.0
1743789837.426955,962847,0.949999988079071
1743789862.7474012,964635,0.9599999785423279
1743789918.5935476,968672,0.9599999785423279
1743789999.967556,975012,0.8999999761581421
1743790013.3617167,976023,0.9599999785423279
1743790051.9631348,979026,0.9399999976158142
1743790086.090882,981654,0.9599999785423279
1743790095.1246872,982350,0.9399999976158142
1743790097.4023862,982525,0.949999988079071
1743790144.9350271,986172,0.9700000286102295
1743790158.0588007,987197,0.949999988079071
1743790214.8966513,991640,0.9800000190734863
1743790248.706304,994205,0.9800000190734863
1743790251.5857382,994429,0.9800000190734863
1743790290.277131,997421,0.9399999976158142
1743790315.5056908,999385,0.9300000071525574
1743790317.5323625,999543,0.9399999976158142
1743790335.1817138,1000928,0.949999988079071
1743790354.4003198,1002421,0.9399999976158142
1743790370.867592,1003714,0.9700000286102295
1743790384.4719138,1004783,0.9399999976158142
1743790385.2552197,1004844,0.949999988079071
1743790411.6574495,1006912,0.9399999976158142
1743790416.6898754,1007303,0.9599999785423279
1743790438.2989867,1008977,0.9700000286102295
1743790441.4785686,1009221,0.9800000190734863
1743790463.0890155,1010890,0.9700000286102295
1743790501.509511,1013883,0.9399999976158142
1743790512.1163945,1014700,0.9800000190734863
1743790525.5601976,1015725,0.9900000095367432
1743790541.8023233,1016975,0.9200000166893005
1743790578.487878,1019811,0.9700000286102295
1743790593.2355196,1020948,1.0
1743790623.5394647,1023286,0.9900000095367432
1743790643.7984169,1024858,1.0
1743790667.1534896,1026665,0.9399999976158142
1743790672.917318,1027100,0.9800000190734863
1743790678.3703988,1027521,0.9700000286102295
1743790686.021353,1028110,0.9700000286102295
1743790696.1076508,1028890,0.9700000286102295
1743790704.823235,1029565,0.9399999976158142
1743790713.076247,1030200,0.9300000071525574
1743790721.2337272,1030824,0.949999988079071
1743790759.746632,1033792,0.9800000190734863
1743790806.970685,1037418,0.9900000095367432
1743790811.6060214,1037775,0.9800000190734863
1743790820.934546,1038494,0.9800000190734863
1743790877.9210365,1042915,0.949999988079071
1743790878.4027915,1042954,0.9599999785423279
1743790900.1591873,1044691,0.949999988079071
1743790923.228658,1046547,0.949999988079071
1743790923.6638072,1046582,0.949999988079071
1743790935.192134,1047514,0.9200000166893005
1743790954.2331285,1049064,0.9800000190734863
1743790968.532669,1050207,0.9300000071525574
1743790975.9821942,1050807,0.9300000071525574
1743790983.539289,1051413,0.9900000095367432
1743790997.385265,1052527,0.9700000286102295
1743791008.571004,1053430,0.9800000190734863
1743791024.2233503,1054688,0.9800000190734863
1743791025.154583,1054763,0.9700000286102295
1743791025.6375535,1054802,0.9700000286102295
1743791031.240384,1055253,0.9700000286102295
1743791036.8451865,1055695,0.9700000286102295
1743791039.0970519,1055877,0.9900000095367432
1743791045.5524688,1056398,1.0
1743791078.1674979,1059017,0.9900000095367432
1743791091.004708,1060039,0.9800000190734863
1743791107.9837415,1061396,0.9700000286102295
1743791117.987936,1062232,0.9399999976158142
1743791145.403898,1064414,0.9599999785423279
1743791153.4966683,1065057,1.0
1743791157.1948938,1065353,0.9900000095367432
1743791184.0760353,1067507,0.9599999785423279
1743791189.0690403,1067905,0.9800000190734863
1743791220.8383303,1070475,0.949999988079071
1743791221.8470192,1070557,0.9599999785423279
1743791222.2846258,1070592,0.9700000286102295
1743791245.269988,1072459,0.9900000095367432
1743791268.5369086,1074350,0.9800000190734863
1743791272.7139828,1074687,0.9599999785423279
1743791273.066372,1074715,0.9599999785423279
1743791275.6298244,1074925,0.9700000286102295
1743791297.3026488,1076674,0.9800000190734863
1743791305.2469003,1077317,0.9800000190734863
1743791328.75701,1079222,0.9300000071525574
1743791347.4120226,1080719,0.9700000286102295
1743791366.2219791,1082245,0.9700000286102295
1743791371.95664,1082714,0.9599999785423279
1743791372.6670625,1082771,0.9599999785423279
1743791404.865142,1085330,0.9700000286102295
1743791409.514583,1085703,0.9599999785423279
1743791414.084827,1086068,0.9599999785423279
1743791435.7993398,1087809,0.9800000190734863
1743791566.3617942,1098271,0.9700000286102295
1743791568.541954,1098436,0.9800000190734863
1743791573.1484725,1098793,0.9800000190734863
1743791581.3287485,1099426,0.9700000286102295
1743791600.6140752,1100916,0.9900000095367432
1743791612.0205765,1101810,0.9800000190734863
1743791614.4864583,1102002,0.9800000190734863
1743791636.6686969,1103725,0.9800000190734863
1743791656.0967138,1105249,0.9900000095367432
1743791659.1018612,1105482,0.9800000190734863
1743791663.1554604,1105799,0.9800000190734863
1743791715.8942518,1109926,0.9700000286102295
1743791748.3646607,1112453,0.9800000190734863
1743791755.6755655,1113021,0.9800000190734863
1743791773.273122,1114376,0.9800000190734863
1743791781.1244683,1114976,0.9900000095367432
1743791840.3193429,1119596,0.9800000190734863
1743791859.089736,1121069,0.949999988079071
1743791903.4138236,1124566,0.9900000095367432
1743791921.694409,1126010,0.9900000095367432
1743791930.3889334,1126698,1.0
1743791934.0576158,1126987,1.0
1743791945.1984844,1127863,0.9900000095367432
1743791963.5500476,1129300,0.9599999785423279
1743791977.5573995,1130398,0.9800000190734863
1743791987.9588249,1131190,0.9700000286102295
1743791991.4674387,1131464,0.9700000286102295
1743792029.2559628,1134456,1.0
1743792036.5463827,1135026,1.0
1743792063.065069,1137110,0.9700000286102295
1743792087.3896143,1139014,0.9700000286102295
1743792137.5051565,1142977,0.9900000095367432
1743792139.2447567,1143116,0.9900000095367432
1743792165.1400788,1145134,0.9900000095367432
1743792182.4909453,1146486,0.9900000095367432
1743792197.603836,1147671,0.9700000286102295
1743792204.6165297,1148223,0.9599999785423279
1743792221.9510407,1149592,0.9800000190734863
1743792239.5995896,1150974,1.0
1743792241.4191833,1151116,1.0
1743792242.1765187,1151175,1.0
1743792251.1037757,1151876,1.0
1743792251.456587,1151904,1.0
1743792257.8109167,1152405,1.0
1743792264.4150586,1152925,0.9800000190734863
1743792277.1938741,1153939,0.9900000095367432
1743792278.254661,1154024,0.9900000095367432
1743792279.2085602,1154099,0.9900000095367432
1743792313.5826466,1156835,1.0
1743792337.1667602,1158689,0.9800000190734863
1743792359.5101588,1160439,0.9800000190734863
1743792388.9423664,1162721,0.9900000095367432
1743792429.2538733,1165875,0.949999988079071
1743792483.1296873,1170123,0.9700000286102295
1743792485.245382,1170289,0.9800000190734863
1743792502.260276,1171657,1.0
1743792516.601351,1172777,0.9700000286102295
1743792518.2926567,1172911,0.9700000286102295
1743792542.3347552,1174796,0.9700000286102295
1743792552.7889235,1175614,0.9900000095367432
1743792573.5189848,1177243,0.9900000095367432
1743792621.5336769,1181027,0.9900000095367432
1743792657.2838356,1183813,0.9599999785423279
1743792677.801188,1185431,0.9900000095367432
1743792702.8133652,1187388,0.949999988079071
1743792721.8252606,1188875,0.9900000095367432
1743792736.5398183,1190034,0.9700000286102295
1743792752.6608195,1191306,0.9900000095367432
1743792785.1819623,1193869,0.9700000286102295
1743792797.9224923,1194868,1.0
1743792801.7510326,1195172,0.9900000095367432
1743792830.969258,1197475,0.9900000095367432
1743792838.9465895,1198106,0.9900000095367432
1743792841.000859,1198268,1.0
1743792914.3961968,1204062,0.9599999785423279
1743792936.0614402,1205767,0.9800000190734863
1743792966.8548434,1208239,1.0
1743792991.64082,1210242,1.0
1743792995.7250922,1210573,1.0
1743793008.3205655,1211585,0.9700000286102295
1743793027.1795988,1213103,0.9900000095367432
1743793088.2498038,1218022,0.9700000286102295
1743793092.9127977,1218395,0.9900000095367432
1743793101.6549382,1219103,0.9800000190734863
