Wall time,Step,Value
1744246217.3138719,200,50.0
1744246218.1261282,400,50.0
1744246218.9364166,600,50.0
1744246219.355885,705,44.0625
1744246220.1170757,895,44.75
1744246220.773272,1057,44.04166793823242
1744246221.3971832,1212,43.28571319580078
1744246222.006379,1364,42.625
1744246222.610206,1515,42.08333206176758
1744246223.4177754,1715,42.875
1744246224.2184775,1915,43.522727966308594
1744246224.733413,2044,42.58333206176758
1744246225.5391588,2244,43.153846740722656
1744246226.3402288,2444,43.64285659790039
1744246226.9924679,2605,43.41666793823242
1744246227.795406,2805,43.828125
1744246228.602976,3005,44.19117736816406
1744246229.4113696,3205,44.51388931274414
1744246230.2133121,3405,44.80263137817383
1744246231.0248122,3605,45.0625
1744246231.665762,3765,44.82143020629883
1744246232.3624113,3939,44.7613639831543
1744246232.9898748,4094,44.5
1744246233.7933202,4294,44.72916793823242
1744246234.6020412,4494,44.939998626708984
1744246235.4100716,4694,44.939998626708984
1744246236.0590415,4856,44.560001373291016
1744246236.466841,4957,43.56999969482422
1744246237.096835,5112,44.06999969482422
1744246237.7750561,5279,43.84000015258789
1744246238.582516,5479,44.220001220703125
1744246239.3917012,5679,44.66999816894531
1744246240.0191548,5834,44.70000076293945
1744246240.6484084,5990,44.75
1744246241.4530706,6190,44.75
1744246242.0654645,6341,44.2599983215332
1744246242.825853,6529,44.849998474121094
1744246243.6315362,6729,44.849998474121094
1744246244.437352,6929,44.849998474121094
1744246245.245866,7129,45.2400016784668
1744246245.7142065,7246,44.40999984741211
1744246246.519427,7446,44.40999984741211
1744246247.1865687,7611,44.060001373291016
1744246247.9901593,7811,44.060001373291016
1744246248.4159796,7917,43.119998931884766
1744246249.0186284,8068,43.029998779296875
1744246249.6082923,8216,42.77000045776367
1744246250.0393708,8324,42.29999923706055
1744246250.7368534,8491,41.970001220703125
1744246251.4542196,8665,41.709999084472656
1744246252.1063168,8823,41.290000915527344
1744246252.9028418,9023,41.66999816894531
1744246253.7013001,9223,42.65999984741211
1744246254.5005472,9423,43.11000061035156
1744246255.1304827,9580,43.0099983215332
1744246255.7329206,9731,42.52000045776367
1744246256.3229105,9879,42.0
1744246256.9850595,10044,42.099998474121094
1744246257.549563,10184,41.939998626708984
1744246258.1244926,10327,41.369998931884766
1744246258.4985652,10420,40.790000915527344
1744246259.2734146,10613,40.84000015258789
1744246260.064356,10810,40.810001373291016
1744246260.6938617,10964,40.349998474121094
1744246261.4987268,11164,40.349998474121094
1744246262.1390388,11322,40.7599983215332
1744246262.756664,11474,40.279998779296875
1744246263.266377,11600,39.88999938964844
1744246263.736463,11717,39.060001373291016
1744246264.4050684,11884,39.66999816894531
1744246265.0233867,12038,39.70000076293945
1744246265.4710658,12149,39.33000183105469
1744246265.6380422,12190,38.65999984741211
1744246266.285984,12352,38.61000061035156
1744246266.8486931,12492,38.27000045776367
1744246266.971644,12522,36.9900016784668
1744246267.4827383,12650,36.27000045776367
1744246267.9231496,12759,35.36000061035156
1744246268.6985989,12953,35.29999923706055
1744246269.2989738,13103,35.22999954223633
1744246269.829445,13236,35.04999923706055
