Wall time,Step,Value
1744246670.9128659,754,47.125
1744246671.457149,954,47.70000076293945
1744246674.507086,2032,46.181819915771484
1744246676.271102,2644,44.06666564941406
1744246676.8298683,2844,44.4375
1744246678.113502,3305,43.48684310913086
1744246678.529206,3457,43.212501525878906
1744246678.9667628,3610,42.97618865966797
1744246679.9162374,3963,43.076087951660156
1744246680.3380444,4119,42.90625
1744246680.7822287,4283,39.290000915527344
1744246680.8308659,4299,37.45000076293945
1744246681.5436752,4528,28.489999771118164
1744246681.964037,4680,24.969999313354492
1744246682.0181308,4700,23.6299991607666
1744246682.056295,4712,21.75
1744246682.5302045,4884,20.399999618530273
1744246683.1418924,5106,11.430000305175781
1744246683.1731176,5117,9.979999542236328
1744246683.4651926,5223,10.149999618530273
1744246683.534603,5247,9.640000343322754
1744246683.683136,5299,8.770000457763672
1744246683.7854843,5336,8.199999809265137
1744246683.8851218,5372,7.070000171661377
1744246683.9278448,5387,7.070000171661377
1744246683.965619,5401,7.010000228881836
1744246683.9954734,5412,7.0
1744246684.1023583,5451,5.670000076293945
1744246684.1337087,5461,5.639999866485596
1744246684.1679623,5474,5.340000152587891
1744246684.222937,5494,5.420000076293945
1744246684.3014565,5523,4.929999828338623
1744246684.3367805,5536,4.440000057220459
1744246684.7893252,5703,4.360000133514404
1744246684.8723702,5733,4.340000152587891
1744246684.9051433,5745,4.349999904632568
1744246685.107111,5814,4.78000020980835
1744246685.30519,5880,5.079999923706055
1744246685.6982243,6015,5.820000171661377
1744246685.86478,6074,6.230000019073486
1744246686.2199767,6205,5.849999904632568
1744246686.2529874,6217,5.329999923706055
1744246686.3518336,6253,5.349999904632568
1744246686.439367,6285,5.289999961853027
1744246686.4858015,6302,4.880000114440918
1744246686.568101,6332,4.619999885559082
1744246686.821476,6424,3.319999933242798
1744246687.0154474,6494,3.359999895095825
1744246687.1622384,6547,3.299999952316284
1744246687.208689,6564,3.3499999046325684
1744246687.2775552,6589,3.359999895095825
1744246687.3335848,6609,3.3299999237060547
1744246687.3684888,6622,3.369999885559082
1744246687.5392175,6683,3.2200000286102295
1744246687.56964,6694,3.2100000381469727
1744246687.8036933,6779,3.109999895095825
1744246687.87144,6803,3.0899999141693115
1744246687.9128451,6818,3.059999942779541
1744246688.0128644,6855,3.0799999237060547
1744246688.2836072,6954,3.190000057220459
1744246688.339137,6974,3.1700000762939453
1744246688.3716738,6986,3.1600000858306885
1744246688.4432664,7012,3.180000066757202
1744246688.512472,7038,3.130000114440918
1744246688.7133896,7111,3.2200000286102295
1744246688.7389174,7120,3.1700000762939453
1744246688.779947,7135,3.1700000762939453
1744246688.876081,7169,3.140000104904175
1744246688.910011,7181,3.119999885559082
1744246688.949682,7195,3.130000114440918
1744246688.9875433,7209,3.1500000953674316
1744246689.0758545,7242,3.2100000381469727
1744246689.1044755,7252,3.180000066757202
1744246689.2123735,7291,3.1700000762939453
1744246689.2457788,7303,3.1700000762939453
1744246689.275708,7314,3.1600000858306885
1744246689.4161062,7364,3.1500000953674316
1744246689.4536097,7378,3.2100000381469727
1744246689.4839535,7389,3.140000104904175
1744246689.5845811,7425,3.140000104904175
1744246689.73598,7479,3.2100000381469727
1744246689.7692964,7491,3.2200000286102295
1744246689.8333068,7514,3.190000057220459
1744246689.8749726,7529,3.200000047683716
1744246689.9117105,7542,3.1700000762939453
1744246689.9412956,7552,3.0999999046325684
1744246690.010847,7576,3.119999885559082
1744246690.0870507,7603,3.119999885559082
1744246690.1527398,7627,3.130000114440918
1744246690.2251234,7653,3.109999895095825
1744246690.3080626,7681,3.1700000762939453
1744246690.3453345,7694,3.1600000858306885
1744246690.459317,7733,3.2200000286102295
1744246690.501913,7747,3.2200000286102295
1744246690.5326817,7757,3.190000057220459
1744246690.5711002,7770,3.190000057220459
1744246690.6450784,7795,3.1600000858306885
1744246690.680128,7807,3.1600000858306885
1744246690.8104675,7851,3.0899999141693115
1744246691.000107,7916,3.0
1744246691.064086,7938,2.950000047683716
1744246691.1007469,7950,2.9700000286102295
1744246691.1333504,7961,2.930000066757202
1744246691.2017808,7985,2.9100000858306885
1744246691.2328458,7996,2.880000114440918
1744246691.294846,8018,2.8499999046325684
1744246691.3161504,8025,2.7799999713897705
1744246691.3535712,8038,2.809999942779541
1744246691.391314,8051,2.809999942779541
1744246691.5415993,8103,2.740000009536743
1744246691.5734746,8114,2.7300000190734863
1744246691.606465,8125,2.740000009536743
1744246691.7380712,8169,2.75
1744246691.779555,8184,2.7899999618530273
1744246691.806306,8193,2.7699999809265137
1744246691.8637652,8213,2.75
1744246692.115248,8301,2.759999990463257
1744246692.1397612,8310,2.7200000286102295
1744246692.2269006,8340,2.6500000953674316
1744246692.2888796,8362,2.700000047683716
1744246692.3634021,8388,2.740000009536743
1744246692.4223623,8409,2.700000047683716
1744246692.4903462,8433,2.75
1744246692.521398,8444,2.75
1744246692.5913546,8469,2.759999990463257
1744246692.6668773,8496,2.8299999237060547
1744246692.695484,8506,2.799999952316284
1744246692.7579367,8528,2.799999952316284
1744246692.9197898,8585,2.8399999141693115
1744246692.9556744,8598,2.880000114440918
1744246692.9938443,8612,2.9100000858306885
1744246693.025827,8623,2.940000057220459
1744246693.2718127,8710,2.880000114440918
1744246693.3422973,8735,2.9100000858306885
1744246693.3806252,8749,2.9100000858306885
1744246693.4846945,8786,2.9000000953674316
1744246693.6165192,8833,2.9700000286102295
1744246693.6863182,8858,2.9800000190734863
1744246693.7200625,8870,2.9800000190734863
1744246693.8190818,8905,2.930000066757202
1744246693.867066,8922,2.869999885559082
1744246694.036195,8982,2.950000047683716
1744246694.0743217,8995,2.950000047683716
1744246694.1008494,9004,2.940000057220459
1744246694.1341584,9016,2.930000066757202
1744246694.279593,9067,2.809999942779541
1744246694.313762,9079,2.799999952316284
1744246694.3724747,9100,2.7899999618530273
1744246694.4737895,9136,2.7799999713897705
1744246694.5112538,9149,2.7899999618530273
1744246694.5364494,9158,2.7799999713897705
1744246694.5685017,9169,2.7699999809265137
1744246694.7115633,9220,2.8499999046325684
