Wall time,Step,Value
1744246061.1050825,153,38.25
1744246061.6462505,353,44.125
1744246062.198502,553,46.08333206176758
1744246062.747707,753,47.0625
1744246063.293316,953,47.650001525878906
1744246063.830821,1153,48.04166793823242
1744246064.2425828,1305,46.60714340209961
1744246064.7357476,1484,46.375
1744246065.2580829,1684,46.77777862548828
1744246065.7857206,1884,47.099998474121094
1744246066.3128521,2084,47.3636360168457
1744246066.8460321,2284,47.58333206176758
1744246067.366033,2484,47.769229888916016
1744246067.7600958,2635,47.05356979370117
1744246068.281007,2835,47.25
1744246068.8016093,3035,47.421875
1744246069.3284543,3235,47.57352828979492
1744246069.7478318,3395,47.15277862548828
1744246070.1536791,3546,46.657894134521484
1744246070.688194,3746,46.82500076293945
1744246071.2253575,3946,46.97618865966797
1744246071.7592022,4146,47.1136360168457
1744246072.2718596,4346,47.239131927490234
1744246072.6770496,4497,46.84375
1744246073.2259047,4697,46.970001220703125
1744246073.7379472,4897,47.439998626708984
1744246074.2777247,5097,47.439998626708984
1744246074.8125396,5297,47.439998626708984
1744246075.2541802,5458,47.04999923706055
1744246075.790692,5658,47.04999923706055
1744246076.330533,5858,47.04999923706055
1744246076.736448,6012,47.06999969482422
1744246077.2738526,6212,47.279998779296875
1744246077.8050408,6412,47.279998779296875
1744246078.2120357,6566,46.81999969482422
1744246078.7558541,6766,46.81999969482422
1744246079.185569,6919,46.349998474121094
1744246079.745781,7119,46.349998474121094
1744246080.174972,7271,46.36000061035156
1744246080.6019146,7424,45.88999938964844
1744246081.1623003,7624,45.88999938964844
1744246081.733676,7824,45.88999938964844
1744246082.0238602,7928,45.33000183105469
1744246082.5825562,8128,45.81999969482422
1744246083.136906,8328,45.81999969482422
1744246083.5790327,8480,45.34000015258789
1744246084.0009267,8634,44.880001068115234
1744246084.4586005,8788,44.41999816894531
1744246085.0086858,8988,44.90999984741211
1744246085.55474,9188,44.90999984741211
1744246085.9843168,9339,44.41999816894531
1744246086.5362675,9539,44.41999816894531
1744246086.982997,9693,43.959999084472656
1744246087.5517285,9893,44.349998474121094
1744246088.102968,10093,44.349998474121094
1744246088.668779,10293,44.349998474121094
1744246089.2421896,10493,44.810001373291016
1744246089.699389,10651,44.38999938964844
1744246089.99732,10756,43.439998626708984
1744246090.539671,10956,43.900001525878906
1744246091.089452,11156,43.900001525878906
1744246091.6164377,11356,44.369998931884766
1744246092.041938,11517,43.97999954223633
1744246092.5855637,11717,44.459999084472656
1744246093.0079215,11872,44.47999954223633
1744246093.5259643,12072,44.47999954223633
1744246093.938615,12228,44.040000915527344
1744246094.4790905,12428,45.0
1744246094.8946285,12579,44.5099983215332
1744246095.439796,12779,44.5099983215332
1744246095.7245572,12885,44.04999923706055
1744246096.2668154,13085,44.5099983215332
1744246096.7987266,13285,44.970001220703125
1744246097.3324242,13485,44.970001220703125
1744246097.7539377,13646,44.58000183105469
1744246098.1657336,13800,44.61000061035156
1744246098.4440315,13906,43.66999816894531
1744246098.847403,14058,43.650001525878906
1744246099.2472703,14210,43.16999816894531
1744246099.7719858,14410,43.16999816894531
1744246100.1728675,14564,42.709999084472656
1744246100.70113,14764,42.709999084472656
1744246101.0377164,14892,42.40999984741211
1744246101.561922,15092,43.36000061035156
1744246101.9623172,15243,42.869998931884766
1744246102.4937787,15443,42.869998931884766
1744246102.9035695,15599,42.43000030517578
1744246103.427644,15799,42.81999969482422
1744246103.9596374,15999,42.81999969482422
1744246104.2435145,16105,42.33000183105469
1744246104.7705731,16305,42.33000183105469
1744246105.3004632,16505,42.77000045776367
1744246105.8251207,16705,42.77000045776367
1744246106.2515645,16865,42.86000061035156
1744246106.3801446,16914,41.349998474121094
1744246106.9047663,17114,42.290000915527344
1744246107.4357705,17314,42.290000915527344
1744246107.7596672,17436,41.5099983215332
1744246108.2869613,17636,41.5099983215332
1744246108.8175867,17836,41.900001525878906
1744246109.23466,17991,41.90999984741211
1744246109.657629,18153,42.470001220703125
1744246109.8647752,18230,41.720001220703125
1744246110.2711294,18383,41.72999954223633
1744246110.5698369,18496,40.86000061035156
1744246110.972747,18647,40.83000183105469
1744246111.4388373,18822,40.58000183105469
1744246111.8499835,18976,40.84000015258789
1744246112.0451791,19049,39.56999969482422
1744246112.3441918,19161,39.18000030517578
1744246112.7026157,19294,38.5099983215332
1744246113.1272967,19452,38.529998779296875
1744246113.5550723,19609,38.099998474121094
1744246114.080145,19809,38.099998474121094
1744246114.3764887,19921,38.15999984741211
1744246114.7194743,20049,37.439998626708984
1744246115.252636,20249,37.439998626708984
1744246115.7773724,20449,37.439998626708984
1744246116.0693212,20553,36.880001068115234
1744246116.3453243,20658,37.439998626708984
1744246116.6224835,20763,36.4900016784668
1744246116.8044486,20833,35.189998626708984
1744246116.994589,20905,34.689998626708984
1744246117.2651918,21008,33.720001220703125
1744246117.6925476,21170,33.34000015258789
1744246118.0875094,21321,33.29999923706055
1744246118.6131687,21521,33.68000030517578
1744246119.0154653,21674,34.439998626708984
1744246119.5433195,21874,34.90999984741211
1744246119.6908703,21931,34.349998474121094
1744246120.0929313,22083,34.36000061035156
1744246120.495612,22235,34.130001068115234
1744246121.0193098,22435,34.59000015258789
1744246121.5470965,22635,35.86000061035156
1744246121.9581888,22788,36.27000045776367
1744246122.3773127,22942,36.47999954223633
1744246122.810313,23094,36.41999816894531
1744246123.3394153,23294,36.849998474121094
1744246123.7612333,23447,36.380001068115234
1744246123.9334362,23511,35.900001525878906
1744246124.2372367,23625,35.7599983215332
1744246124.7637885,23825,35.7599983215332
1744246124.9819658,23909,34.599998474121094
1744246125.1663811,23978,34.25
1744246125.5142417,24109,34.5099983215332
1744246125.736738,24194,34.310001373291016
1744246125.9007473,24256,34.22999954223633
1744246126.2003891,24365,34.599998474121094
1744246126.3784196,24429,34.209999084472656
1744246126.6916392,24543,33.72999954223633
1744246127.0127153,24661,33.400001525878906
1744246127.5238564,24847,33.2599983215332
1744246127.7553768,24930,32.560001373291016
1744246128.080711,25054,31.799999237060547
1744246128.2407339,25114,31.829999923706055
1744246128.3217947,25144,30.610000610351562
1744246128.4171617,25180,29.450000762939453
1744246128.4763737,25202,27.670000076293945
1744246128.7711015,25314,26.790000915527344
1744246128.8836136,25356,25.68000030517578
1744246129.0591102,25422,24.799999237060547
1744246129.1373618,25451,23.56999969482422
1744246129.2163725,25480,21.860000610351562
1744246129.3039622,25513,20.65999984741211
1744246129.4595952,25572,20.610000610351562
1744246129.6156297,25629,20.040000915527344
1744246129.9482172,25751,19.260000228881836
1744246130.14138,25824,19.149999618530273
1744246130.2234282,25854,18.760000228881836
1744246130.4434907,25937,18.280000686645508
1744246130.7504528,26051,18.56999969482422
1744246131.0378692,26157,19.010000228881836
1744246131.2231848,26226,18.610000610351562
1744246131.406633,26294,18.649999618530273
1744246131.7785044,26432,18.889999389648438
1744246132.0665119,26535,18.739999771118164
1744246132.3022978,26625,17.780000686645508
1744246132.7144327,26778,18.479999542236328
1744246133.1180534,26931,18.770000457763672
1744246133.1997817,26960,18.459999084472656
1744246133.2657018,26984,18.399999618530273
1744246133.5561159,27090,19.100000381469727
1744246133.7415717,27157,19.549999237060547
1744246133.9007533,27214,19.0
1744246134.0792756,27280,19.239999771118164
1744246134.1504571,27306,18.84000015258789
1744246134.266599,27349,18.979999542236328
1744246134.4839792,27430,19.5
1744246134.5285087,27446,19.329999923706055
1744246134.6981094,27510,19.3799991607666
1744246135.0021613,27626,19.969999313354492
1744246135.1374695,27676,19.25
1744246135.3374817,27752,19.280000686645508
